instant_x,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,hr,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
34,2011-02-03,1,0,2,0,4,1,1,0.186957,0.177878,0.437826,0.277752,61,1489,1550,756,21,0.18,0.2121,0.55,0.1045,1,53,54
34,2011-02-03,1,0,2,0,4,1,1,0.186957,0.177878,0.437826,0.277752,61,1489,1550,757,22,0.18,0.2121,0.51,0.0896,2,39,41
34,2011-02-03,1,0,2,0,4,1,1,0.186957,0.177878,0.437826,0.277752,61,1489,1550,758,23,0.2,0.2273,0.47,0.1045,4,34,38
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,759,0,0.2,0.2576,0.44,0.0,3,10,13
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,760,1,0.16,0.2273,0.59,0.0,0,7,7
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,761,2,0.14,0.1667,0.63,0.1045,0,1,1
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,762,3,0.14,0.1667,0.63,0.1045,0,1,1
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,763,5,0.14,0.1515,0.63,0.1343,0,7,7
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,764,6,0.16,0.2273,0.55,0.0,2,26,28
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,767,9,0.16,0.1818,0.8,0.1343,3,124,127
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,768,10,0.2,0.2121,0.51,0.1343,5,46,51
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,770,12,0.24,0.2424,0.48,0.1642,8,78,86
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,771,13,0.26,0.2576,0.5,0.2239,9,73,82
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,772,14,0.28,0.2727,0.45,0.1642,15,76,91
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,773,15,0.28,0.2727,0.48,0.2537,9,81,90
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,774,16,0.3,0.2879,0.42,0.2239,8,91,99
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,775,17,0.26,0.2727,0.56,0.1343,10,195,205
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,776,18,0.24,0.2576,0.6,0.1045,3,152,155
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,777,19,0.24,0.2424,0.65,0.1343,1,102,103
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,778,20,0.24,0.2424,0.65,0.1642,2,69,71
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,779,21,0.24,0.2424,0.7,0.1642,2,41,43
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,780,22,0.24,0.2424,0.65,0.1642,1,45,46
35,2011-02-04,1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,88,1620,1708,781,23,0.24,0.2424,0.7,0.1343,1,30,31
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,782,0,0.24,0.2424,0.7,0.1642,3,36,39
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,783,1,0.24,0.2424,0.65,0.1642,1,17,18
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,784,2,0.24,0.2424,0.75,0.1642,5,12,17
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,785,3,0.24,0.2424,0.75,0.1642,1,10,11
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,799,17,0.24,0.2121,1.0,0.2836,14,64,78
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,800,18,0.28,0.2424,0.93,0.4478,2,81,83
36,2011-02-05,1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,100,905,1005,801,19,0.28,0.2424,0.93,0.4478,6,78,84
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,806,0,0.26,0.2576,0.7,0.194,2,37,39
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,807,1,0.26,0.2273,0.65,0.4179,4,40,44
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,808,2,0.26,0.2273,0.6,0.3284,0,20,20
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,809,3,0.26,0.2879,0.6,0.0896,3,10,13
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,810,4,0.26,0.2273,0.6,0.3582,0,2,2
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,811,5,0.26,0.2576,0.6,0.2239,0,1,1
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,812,6,0.26,0.2576,0.6,0.2239,0,1,1
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,813,7,0.24,0.2424,0.65,0.1642,0,8,8
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,814,8,0.24,0.2576,0.65,0.1045,2,21,23
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,815,9,0.28,0.2879,0.56,0.1045,7,38,45
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,816,10,0.3,0.2879,0.52,0.2537,15,74,89
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,817,11,0.32,0.303,0.49,0.2537,28,89,117
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,818,12,0.34,0.3333,0.46,0.0,48,126,174
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,819,13,0.34,0.3636,0.46,0.0,47,135,182
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,820,14,0.34,0.3485,0.46,0.0896,47,114,161
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,821,15,0.34,0.3485,0.46,0.0896,52,130,182
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,822,16,0.34,0.3485,0.49,0.1045,42,115,157
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,823,17,0.34,0.3636,0.46,0.0,24,97,121
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,824,18,0.3,0.303,0.56,0.1642,13,65,78
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,825,19,0.28,0.2879,0.61,0.1343,1,20,21
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,826,20,0.28,0.2879,0.61,0.1045,5,21,26
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,827,21,0.26,0.303,0.6,0.0,5,22,27
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,828,22,0.26,0.303,0.6,0.0,5,57,62
37,2011-02-06,1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,354,1269,1623,829,23,0.24,0.2879,0.65,0.0,4,26,30
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,830,0,0.24,0.2879,0.65,0.0,1,14,15
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,831,1,0.22,0.2727,0.75,0.0,1,4,5
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,832,2,0.2,0.2576,0.8,0.0,0,3,3
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,833,3,0.2,0.2576,0.86,0.0,0,1,1
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,834,4,0.2,0.2576,0.86,0.0,1,1,2
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,835,5,0.2,0.2576,0.86,0.0,1,9,10
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,836,6,0.18,0.2424,0.93,0.0,1,29,30
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,837,7,0.18,0.2424,0.86,0.0,6,89,95
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,839,9,0.22,0.2727,0.8,0.0,3,115,118
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,840,10,0.24,0.2576,0.75,0.1045,6,49,55
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,841,11,0.3,0.3182,0.65,0.0896,11,36,47
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,851,21,0.32,0.3485,0.7,0.0,3,75,78
38,2011-02-07,1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,120,1592,1712,852,22,0.28,0.303,0.81,0.0896,3,34,37
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,858,4,0.26,0.2576,0.93,0.1642,0,3,3
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,859,5,0.26,0.2273,0.81,0.3284,0,2,2
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,860,6,0.26,0.2273,0.7,0.3284,0,39,39
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,861,7,0.24,0.197,0.65,0.4179,3,97,100
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,862,8,0.24,0.197,0.56,0.4925,7,236,243
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,863,9,0.24,0.197,0.52,0.4925,7,128,135
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,864,10,0.22,0.1818,0.47,0.5522,4,44,48
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,865,11,0.22,0.1818,0.47,0.4627,1,49,50
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,866,12,0.24,0.197,0.38,0.4925,2,63,65
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,868,14,0.22,0.197,0.37,0.4179,3,61,64
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,869,15,0.22,0.197,0.35,0.3881,6,45,51
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,870,16,0.22,0.1818,0.35,0.5224,4,79,83
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,871,17,0.22,0.1818,0.32,0.5821,4,172,176
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,872,18,0.2,0.1818,0.32,0.3881,1,151,152
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,873,19,0.16,0.1212,0.4,0.4627,1,100,101
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,874,20,0.16,0.1364,0.4,0.3284,3,53,56
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,875,21,0.14,0.1061,0.33,0.4627,8,46,54
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,876,22,0.12,0.1061,0.33,0.3582,0,29,29
39,2011-02-08,1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,64,1466,1530,877,23,0.12,0.1061,0.33,0.3284,3,9,12
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,888,11,0.14,0.1515,0.43,0.1642,1,40,41
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,889,12,0.18,0.1818,0.4,0.2239,4,57,61
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,892,15,0.2,0.1818,0.34,0.2836,3,61,64
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,893,16,0.2,0.197,0.37,0.2537,7,72,79
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,894,17,0.2,0.197,0.34,0.2537,9,157,166
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,895,18,0.18,0.1667,0.47,0.2985,2,168,170
40,2011-02-09,1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,53,1552,1605,898,21,0.14,0.1515,0.86,0.1642,0,83,83
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,907,7,0.1,0.0758,0.5,0.4179,0,99,99
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,908,8,0.1,0.0758,0.49,0.3284,5,173,178
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,909,9,0.12,0.1061,0.42,0.3582,1,121,122
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,910,10,0.12,0.1061,0.42,0.2985,1,34,35
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,911,11,0.14,0.1212,0.39,0.3582,1,44,45
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,912,12,0.16,0.1364,0.34,0.3881,4,65,69
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,913,13,0.18,0.1667,0.29,0.2985,3,59,62
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,914,14,0.2,0.1818,0.27,0.2836,6,42,48
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,915,15,0.2,0.197,0.25,0.2537,0,50,50
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,916,16,0.2,0.1818,0.27,0.2985,4,76,80
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,917,17,0.18,0.1818,0.26,0.194,6,159,165
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,918,18,0.16,0.1818,0.28,0.1343,3,157,160
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,919,19,0.14,0.1667,0.28,0.1045,2,110,112
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,920,20,0.14,0.1818,0.31,0.0896,4,93,97
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,921,21,0.14,0.2121,0.39,0.0,2,70,72
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,922,22,0.12,0.197,0.39,0.0,4,47,51
41,2011-02-10,1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,47,1491,1538,923,23,0.12,0.1515,0.42,0.1045,1,33,34
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,924,0,0.1,0.1364,0.49,0.1045,2,12,14
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,925,1,0.1,0.1364,0.54,0.0896,1,6,7
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,926,2,0.1,0.1364,0.54,0.0896,0,3,3
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,927,5,0.08,0.1212,0.63,0.0896,0,4,4
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,928,6,0.1,0.1818,0.68,0.0,1,23,24
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,929,7,0.08,0.1667,0.73,0.0,1,73,74
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,930,8,0.1,0.1212,0.74,0.1642,4,212,216
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,931,9,0.12,0.1212,0.74,0.2239,8,132,140
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,932,10,0.14,0.1364,0.69,0.194,5,39,44
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,933,11,0.22,0.2273,0.47,0.1343,12,52,64
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,934,12,0.22,0.2273,0.47,0.1343,7,64,71
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,935,13,0.24,0.2273,0.35,0.194,21,89,110
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,936,14,0.3,0.2879,0.26,0.2537,17,67,84
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,937,15,0.32,0.3182,0.21,0.1642,12,62,74
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,938,16,0.3,0.2879,0.28,0.194,14,111,125
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,939,17,0.3,0.3333,0.24,0.0,18,193,211
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,940,18,0.28,0.3182,0.28,0.0,9,165,174
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,941,19,0.26,0.303,0.33,0.0,7,94,101
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,942,20,0.22,0.2273,0.55,0.1343,2,61,63
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,943,21,0.2,0.2121,0.59,0.1343,1,46,47
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,944,22,0.2,0.2273,0.64,0.0896,2,41,43
42,2011-02-11,1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,149,1597,1746,945,23,0.18,0.2424,0.69,0.0,5,48,53
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,946,0,0.16,0.197,0.69,0.0896,3,27,30
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,947,1,0.14,0.2121,0.86,0.0,2,22,24
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,948,2,0.14,0.2121,0.8,0.0,2,13,15
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,949,3,0.12,0.197,0.8,0.0,3,7,10
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,950,4,0.12,0.1667,0.74,0.0896,0,4,4
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,951,5,0.12,0.1667,0.74,0.0896,0,1,1
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,952,6,0.12,0.1364,0.93,0.194,1,1,2
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,953,7,0.12,0.1515,0.8,0.1045,2,9,11
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,954,8,0.14,0.1515,0.86,0.1343,2,28,30
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,955,9,0.16,0.1818,0.64,0.1343,5,38,43
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,956,10,0.22,0.2121,0.41,0.2537,13,71,84
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,957,11,0.3,0.2727,0.28,0.3284,30,84,114
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,958,12,0.3,0.2727,0.39,0.4627,27,93,120
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,959,13,0.3,0.2727,0.39,0.4179,32,103,135
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,960,14,0.34,0.3182,0.31,0.2836,30,90,120
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,961,15,0.34,0.303,0.29,0.4179,47,127,174
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,962,16,0.34,0.303,0.29,0.4179,42,103,145
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,963,17,0.32,0.2879,0.31,0.5224,24,113,137
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,964,18,0.28,0.2576,0.38,0.3284,4,60,64
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,965,19,0.28,0.2727,0.38,0.1642,2,39,41
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,966,20,0.26,0.2576,0.41,0.2239,1,39,40
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,967,21,0.26,0.303,0.41,0.0,9,42,51
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,968,22,0.24,0.2576,0.44,0.0896,6,39,45
43,2011-02-12,1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,288,1184,1472,969,23,0.22,0.2273,0.51,0.1343,1,31,32
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,970,0,0.2,0.2273,0.64,0.1045,5,34,39
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,971,1,0.2,0.2273,0.59,0.0896,1,23,24
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,979,10,0.3,0.2727,0.45,0.3284,19,86,105
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,980,11,0.32,0.2879,0.39,0.4478,26,86,112
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,981,12,0.36,0.3182,0.32,0.4627,58,94,152
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,982,13,0.38,0.3939,0.29,0.3582,62,92,154
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,986,17,0.42,0.4242,0.28,0.3284,30,95,125
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,987,18,0.4,0.4091,0.32,0.2985,17,78,95
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,988,19,0.4,0.4091,0.35,0.2836,11,50,61
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,989,20,0.4,0.4091,0.35,0.3284,15,32,47
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,990,21,0.4,0.4091,0.35,0.3582,6,45,51
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,991,22,0.4,0.4091,0.35,0.2985,5,31,36
44,2011-02-13,1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,397,1192,1589,992,23,0.4,0.4091,0.35,0.3582,3,27,30
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,993,0,0.38,0.3939,0.37,0.3582,3,8,11
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,994,1,0.38,0.3939,0.37,0.3582,1,6,7
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,995,2,0.36,0.3333,0.4,0.2985,0,2,2
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,996,3,0.34,0.3182,0.46,0.2239,1,1,2
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,997,4,0.32,0.303,0.53,0.2836,0,2,2
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,998,5,0.32,0.303,0.53,0.2836,0,3,3
45,2011-02-14,1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,208,1705,1913,999,6,0.34,0.303,0.46,0.2985,1,25,26
